MARCA;TIPO CAMBIO;COR;KM RODADOS;ANO FABRICACAO;PRECO
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;72900
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;72990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;76500
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;76500
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;82490
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;84490
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;75500
VOLKSWAGEN;AUTOMATICO;PRETO;2000;2011;75990
VOLKSWAGEN;AUTOMATICO;BRANCO;3000;2012;76000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;86900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;86990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;88690
VOLKSWAGEN;AUTOMATICO;INDEFINIDA;0;2012;88790
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;89990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;90900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;102900
VOLKSWAGEN;AUTOMATICO;MARROM;0;2011;103990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;108300
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;135990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;139000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;139990
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;145000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;145000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;149000
VOLKSWAGEN;AUTOMATICO;PRATA;0;2012;84500
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;84690
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;85979
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;88590
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;88690
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;89990
VOLKSWAGEN;AUTOMATICO;PRATA;0;2011;94900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;95900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;95990
VOLKSWAGEN;AUTOMATICO;MARROM;0;2012;97500
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;99900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;102900
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;102900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;104990
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;104990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;105990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2012;106990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;135000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;137900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;139000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2012;145000
VOLKSWAGEN;AUTOMATICO;PRATA;0;2011;145000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;145000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;145000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;148000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;148900
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;149999
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;150000
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;160000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;85900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;94900
VOLKSWAGEN;AUTOMATICO;INDEFINIDA;0;2010;96990
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;98900
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;98990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;103890
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;133500
VOLKSWAGEN;AUTOMATICO;PRETO;0;2010;134000
VOLKSWAGEN;AUTOMATICO;CINZA;0;2010;134000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;135000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2011;136000
VOLKSWAGEN;AUTOMATICO;PRATA;0;2011;137000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;137990
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;139000
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2010;139000
VOLKSWAGEN;AUTOMATICO;PRATA;0;2011;143500
VOLKSWAGEN;AUTOMATICO;PRETO;0;2011;145000
VOLKSWAGEN;AUTOMATICO;CINZA;0;2010;150000
VOLKSWAGEN;AUTOMATICO;PRATA;0;2010;94500
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2014;139900
VOLKSWAGEN;AUTOMATICO;PRATA;0;2013;144000
VOLKSWAGEN;AUTOMATICO;AZUL;0;2013;147000
VOLKSWAGEN;AUTOMATICO;CINZA;100;2013;144000
VOLKSWAGEN;AUTOMATICO;PRETO;100;2013;145000
VOLKSWAGEN;AUTOMATICO;BRANCO;100;2013;134990
VOLKSWAGEN;AUTOMATICO;PRETO;200;2014;148890
VOLKSWAGEN;AUTOMATICO;BRANCO;1400;2014;99900
VOLKSWAGEN;AUTOMATICO;BRANCO;1800;2013;88990
VOLKSWAGEN;AUTOMATICO;BRANCO;4000;2013;98900
VOLKSWAGEN;AUTOMATICO;BRANCO;7200;2014;96950
VOLKSWAGEN;AUTOMATICO;BRANCO;8318;2014;93900
VOLKSWAGEN;AUTOMATICO;BRANCO;8400;2012;105000
VOLKSWAGEN;AUTOMATICO;BRANCO;8500;2013;90000
CHEVROLET;AUTOMATICO;BRANCO;0;2014;28890
CHEVROLET;MANUAL;BRANCO;0;2013;30099
CHEVROLET;MANUAL;BRANCO;0;2013;32900
CHEVROLET;MANUAL;BRANCO;0;2012;31900
CHEVROLET;MANUAL;PRETO;0;2010;33000
CHEVROLET;MANUAL;BRANCO;0;2013;32980
CHEVROLET;MANUAL;VERMELHO;0;2013;32980
CHEVROLET;MANUAL;BRANCO;0;2013;32999
CHEVROLET;MANUAL;PRETO;0;2013;32999
CHEVROLET;MANUAL;BRANCO;0;2012;33999
CHEVROLET;MANUAL;PRETO;0;2012;36990
CHEVROLET;MANUAL;INDEFINIDA;0;2013;37490
CHEVROLET;MANUAL;PRETO;0;2011;33290
CHEVROLET;MANUAL;PRATA;0;2013;33900
CHEVROLET;MANUAL;PRATA;0;2011;33990
CHEVROLET;MANUAL;BRANCO;0;2011;34400
CHEVROLET;MANUAL;BRANCO;0;2013;34700
CHEVROLET;MANUAL;PRETO;0;2012;34900
CHEVROLET;MANUAL;PRETO;0;2011;34990
CHEVROLET;MANUAL;BRANCO;0;2012;35590
CHEVROLET;MANUAL;BRANCO;0;2012;35990
CHEVROLET;MANUAL;PRATA;0;2012;36900
CHEVROLET;MANUAL;BRANCO;0;2010;36900
CHEVROLET;MANUAL;PRATA;0;2011;36900
CHEVROLET;MANUAL;VERMELHO;0;2011;36990
CHEVROLET;MANUAL;BRANCO;0;2011;36990
CHEVROLET;MANUAL;VERMELHO;0;2011;36990
CHEVROLET;MANUAL;PRATA;0;2010;36990
CHEVROLET;MANUAL;BRANCO;0;2010;37900
CHEVROLET;MANUAL;BRANCO;0;2011;38500
CHEVROLET;MANUAL;PRATA;0;2011;38900
CHEVROLET;MANUAL;BRANCO;0;2011;38900
CHEVROLET;MANUAL;PRATA;0;2012;39900
CHEVROLET;MANUAL;BRANCO;0;2012;40000
CHEVROLET;MANUAL;PRETO;0;2010;32800
CHEVROLET;MANUAL;BRANCO;0;2013;32900
CHEVROLET;MANUAL;PRATA;0;2011;33200
CHEVROLET;MANUAL;INDEFINIDA;0;2012;34310
CHEVROLET;MANUAL;PRETO;0;2012;35699
CHEVROLET;MANUAL;PRETO;0;2011;35900
CHEVROLET;MANUAL;BRANCO;0;2010;36190
CHEVROLET;MANUAL;BRANCO;0;2011;36300
CHEVROLET;MANUAL;BRANCO;0;2013;36490
CHEVROLET;MANUAL;BRANCO;0;2011;36800
CHEVROLET;MANUAL;BRANCO;0;2012;36800
CHEVROLET;MANUAL;BRANCO;0;2010;36900
CHEVROLET;MANUAL;BRANCO;0;2011;36990
CHEVROLET;MANUAL;AZUL;0;2010;36990
CHEVROLET;MANUAL;BRANCO;0;2011;37490
CHEVROLET;MANUAL;VERMELHO;0;2010;37490
CHEVROLET;MANUAL;PRATA;0;2013;37900
CHEVROLET;MANUAL;BRANCO;0;2011;38790
CHEVROLET;MANUAL;BRANCO;0;2011;38900
CHEVROLET;MANUAL;BRANCO;0;2011;38990
CHEVROLET;MANUAL;BRANCO;0;2011;38990
CHEVROLET;MANUAL;BRANCO;0;2012;39500
CHEVROLET;MANUAL;PRATA;0;2011;39865
CHEVROLET;MANUAL;PRATA;0;2012;39865
CHEVROLET;MANUAL;BRANCO;0;2010;40800
CHEVROLET;MANUAL;BRANCO;0;2012;34999
CHEVROLET;MANUAL;PRATA;0;2011;34999
CHEVROLET;MANUAL;VERMELHO;0;2011;34999
CHEVROLET;MANUAL;BRANCO;100;2011;36890
CHEVROLET;MANUAL;PRATA;100;2012;37900
CHEVROLET;MANUAL;BRANCO;1600;2011;35990
CHEVROLET;MANUAL;PRETO;2500;2010;31000
CHEVROLET;MANUAL;PRATA;3000;2010;32900
CHEVROLET;MANUAL;BRANCO;3000;2010;38500
CHEVROLET;MANUAL;PRETO;4568;2011;32900
CHEVROLET;MANUAL;PRATA;5800;2010;33888
CHEVROLET;MANUAL;PRATA;5800;2011;33888
CHEVROLET;MANUAL;PRETO;8200;2012;34500
CHEVROLET;MANUAL;PRETO;9000;2011;33888
CHEVROLET;MANUAL;PRETO;9800;2010;33800
CHEVROLET;MANUAL;PRETO;12000;2010;34999
CHEVROLET;MANUAL;PRATA;35700;2010;32499
CHEVROLET;MANUAL;INDEFINIDA;0;2012;36342
CHEVROLET;AUTOMATICO;PRETO;0;2010;43700
CHEVROLET;AUTOMATICO;BRANCO;3000;2010;43000
CHEVROLET;AUTOMATICO;BRANCO;5000;2010;45000
CHEVROLET;AUTOMATICO;VERMELHO;0;2011;38000
CHEVROLET;MANUAL;VERMELHO;0;2012;38010
CHEVROLET;MANUAL;BRANCO;0;2010;38010
CHEVROLET;MANUAL;PRETO;0;2010;38990
CHEVROLET;MANUAL;PRETO;0;2010;40590
CHEVROLET;MANUAL;PRETO;0;2011;37490
CHEVROLET;MANUAL;BRANCO;0;2010;37880
CHEVROLET;MANUAL;BRANCO;0;2010;37990
CHEVROLET;MANUAL;PRETO;0;2010;37999
CHEVROLET;MANUAL;BRANCO;0;2010;38000
CHEVROLET;MANUAL;BRANCO;0;2010;38900
CHEVROLET;MANUAL;BRANCO;0;2010;38999
CHEVROLET;MANUAL;PRETO;0;2013;39490
CHEVROLET;MANUAL;PRETO;0;2010;39500
CHEVROLET;MANUAL;BRANCO;0;2011;39900
CHEVROLET;MANUAL;VERMELHO;0;2010;39900
CHEVROLET;MANUAL;PRETO;0;2010;39990
CHEVROLET;MANUAL;VERMELHO;0;2011;40990
CHEVROLET;MANUAL;BRANCO;0;2010;40990
CHEVROLET;MANUAL;PRATA;0;2011;41990
CHEVROLET;MANUAL;BRANCO;0;2010;42900
CHEVROLET;MANUAL;PRETO;0;2010;37490
CHEVROLET;MANUAL;PRETO;0;2011;37499
CHEVROLET;MANUAL;BRANCO;0;2010;37900
CHEVROLET;MANUAL;PRATA;0;2010;37980
CHEVROLET;MANUAL;BRANCO;0;2011;39490
CHEVROLET;MANUAL;PRATA;0;2011;39499
CHEVROLET;MANUAL;BRANCO;0;2010;39500
CHEVROLET;MANUAL;PRATA;0;2010;39900
CHEVROLET;MANUAL;PRETO;0;2012;39900
CHEVROLET;MANUAL;BRANCO;0;2012;39900
CHEVROLET;MANUAL;BRANCO;0;2012;40790
CHEVROLET;MANUAL;PRATA;0;2012;41890
CHEVROLET;MANUAL;PRETO;0;1995;41990
CHEVROLET;MANUAL;VERMELHO;0;1996;42800
CHEVROLET;MANUAL;BRANCO;0;1995;45500
CHEVROLET;MANUAL;VERMELHO;0;1996;39500
CHEVROLET;MANUAL;PRETO;0;1995;39999
CHEVROLET;MANUAL;BRANCO;100;1995;38990
CHEVROLET;MANUAL;BRANCO;100;1996;40000
CHEVROLET;MANUAL;BRANCO;100;1996;41900
CHEVROLET;MANUAL;BRANCO;110;1996;40900
CHEVROLET;MANUAL;VERMELHO;1000;1995;45000
CHEVROLET;MANUAL;BRANCO;10000;1996;40900
CHEVROLET;MANUAL;BRANCO;0;1996;45000
CHEVROLET;AUTOMATICO;PRETO;0;1996;46200
CHEVROLET;AUTOMATICO;PRETO;0;1996;47190
CHEVROLET;AUTOMATICO;PRETO;0;1996;48900
CHEVROLET;AUTOMATICO;PRETO;0;1996;48990
CHEVROLET;AUTOMATICO;INDEFINIDA;0;2001;39447
CHEVROLET;AUTOMATICO;PRETO;0;2000;46980
CHEVROLET;AUTOMATICO;INDEFINIDA;0;1999;48490
CHEVROLET;AUTOMATICO;PRATA;1600;2000;47990
CHEVROLET;AUTOMATICO;PRETO;7000;1999;45000
CHEVROLET;AUTOMATICO;PRETO;0;2000;41990
CHEVROLET;MANUAL;VERMELHO;0;1999;42000
CHEVROLET;MANUAL;PRATA;0;1999;44499
CHEVROLET;MANUAL;PRETO;0;1999;45980
CHEVROLET;MANUAL;PRETO;0;1999;45980
CHEVROLET;MANUAL;INDEFINIDA;0;1998;41900
CHEVROLET;MANUAL;PRETO;0;1999;42290
CHEVROLET;MANUAL;BRANCO;0;1998;42990
CHEVROLET;MANUAL;VERMELHO;0;1999;42990
CHEVROLET;MANUAL;INDEFINIDA;0;1999;43490
CHEVROLET;MANUAL;VERMELHO;0;1996;43590
CHEVROLET;MANUAL;BRANCO;0;1996;43900
CHEVROLET;MANUAL;PRETO;0;1996;43990
CHEVROLET;MANUAL;BRANCO;0;1997;43990
CHEVROLET;MANUAL;PRETO;0;1998;44000
CHEVROLET;MANUAL;INDEFINIDA;0;1996;44390
CHEVROLET;MANUAL;PRETO;0;1997;44990
CHEVROLET;MANUAL;BRANCO;0;1996;44990
CHEVROLET;MANUAL;PRETO;0;1997;45980
CHEVROLET;MANUAL;PRETO;0;1998;45980
CHEVROLET;MANUAL;PRETO;0;1998;45980
CHEVROLET;MANUAL;PRETO;0;1991;45980
CHEVROLET;MANUAL;BRANCO;0;1993;40900
CHEVROLET;MANUAL;INDEFINIDA;0;1991;42780
CHEVROLET;MANUAL;BRANCO;0;1992;44690
CHEVROLET;MANUAL;BRANCO;0;1995;44900
CHEVROLET;MANUAL;PRATA;0;1993;48600
CHEVROLET;MANUAL;BRANCO;0;1995;49000
CHEVROLET;MANUAL;BRANCO;0;1994;41299
CHEVROLET;MANUAL;PRETO;0;1994;42299
CHEVROLET;MANUAL;PRATA;0;1994;42990
CHEVROLET;MANUAL;PRETO;0;1995;42999
CHEVROLET;MANUAL;BRANCO;0;1995;42999
CHEVROLET;MANUAL;PRATA;0;2004;43499
CHEVROLET;MANUAL;PRATA;5000;2004;45900
CHEVROLET;MANUAL;BRANCO;5500;2004;45000
CHEVROLET;MANUAL;CINZA;27564;2004;43900
CHEVROLET;MANUAL;CINZA;34400;2003;43900
FIAT;MANUAL;BRANCO;0;1995;38560
FIAT;MANUAL;PRETO;0;1994;38570
FIAT;MANUAL;BRANCO;0;1995;38890
FIAT;MANUAL;PRETO;0;1995;38990
FIAT;MANUAL;BRANCO;0;1994;38990
FIAT;MANUAL;VERMELHO;0;1994;39230
FIAT;MANUAL;INDEFINIDA;0;1994;41390
FIAT;MANUAL;PRETO;0;2002;44571
FIAT;MANUAL;BRANCO;0;1999;37890
FIAT;MANUAL;INDEFINIDA;0;1999;37990
FIAT;MANUAL;PRATA;0;2003;37990
FIAT;MANUAL;BRANCO;0;2005;38490
FIAT;MANUAL;CINZA;0;2005;38560
FIAT;MANUAL;BRANCO;0;2008;38790
FIAT;MANUAL;PRETO;0;2005;38950
FIAT;MANUAL;VERMELHO;0;2008;38990
FIAT;MANUAL;PRETO;0;2006;38990
FIAT;MANUAL;BRANCO;0;2006;38990
FIAT;MANUAL;BRANCO;0;2008;38990
FIAT;MANUAL;PRETO;0;2008;38990
FIAT;MANUAL;PRATA;0;2008;38990
FIAT;MANUAL;PRATA;0;2007;39498
FIAT;MANUAL;PRETO;0;2006;39790
FIAT;MANUAL;PRETO;0;2007;40000
FIAT;MANUAL;BRANCO;0;2007;40250
FIAT;MANUAL;BRANCO;0;2007;40900
FIAT;MANUAL;PRATA;0;2008;41404
FIAT;MANUAL;PRETO;0;2006;41900
FIAT;MANUAL;BRANCO;0;2008;43500
FIAT;MANUAL;BRANCO;0;2007;43900
FIAT;MANUAL;VERMELHO;0;2008;45300
FIAT;MANUAL;BRANCO;0;2008;38000
FIAT;MANUAL;VERMELHO;0;2006;38950
FIAT;MANUAL;BRANCO;0;2008;38950
FIAT;MANUAL;PRETO;0;2008;38990
FIAT;MANUAL;BRANCO;0;2008;39900
FIAT;MANUAL;BRANCO;0;2008;41450
FIAT;MANUAL;BRANCO;0;2008;41900
FIAT;MANUAL;INDEFINIDA;0;2008;41990
FIAT;MANUAL;VERMELHO;0;2006;41990
FIAT;MANUAL;VERMELHO;0;2007;42300
FIAT;MANUAL;BRANCO;0;2008;43230
FIAT;MANUAL;BRANCO;0;2008;45279
FIAT;MANUAL;CINZA;0;2008;45756
FIAT;MANUAL;PRATA;0;2006;46000
FIAT;MANUAL;PRATA;0;2006;48319
FIAT;MANUAL;VERMELHO;100;2008;40999
FIAT;MANUAL;VERMELHO;100;2008;41990
FIAT;MANUAL;BRANCO;400;2005;44000
FIAT;MANUAL;BRANCO;1500;2005;38990
FIAT;MANUAL;BRANCO;4400;2006;42900
FIAT;MANUAL;PRETO;4901;2006;38990
FIAT;MANUAL;BRANCO;9000;2006;39900
FIAT;MANUAL;BRANCO;10000;2007;38900
FIAT;MANUAL;BRANCO;12000;2005;38000
FIAT;MANUAL;PRETO;29000;2007;36990
FIAT;MANUAL;BRANCO;0;2007;58000
FIAT;MANUAL;BRANCO;0;2007;64990
FIAT;MANUAL;BRANCO;5000;2007;63800
FIAT;MANUAL;AZUL;7000;2007;61500
FIAT;MANUAL;VERMELHO;8900;2007;48900
FIAT;MANUAL;BRANCO;0;2008;44990
FIAT;AUTOMATICO;CINZA;0;2005;51900
FIAT;AUTOMATICO;BRANCO;23500;2006;46000
FIAT;AUTOMATICO;BRANCO;0;2008;41190
FIAT;MANUAL;BRANCO;0;2005;41390
FIAT;MANUAL;BRANCO;0;2007;41990
FIAT;MANUAL;BRANCO;0;2008;43990
FIAT;MANUAL;BRANCO;0;2008;43990
FIAT;MANUAL;BRANCO;0;2008;43990
FIAT;MANUAL;BRANCO;0;2008;43990
FIAT;MANUAL;BRANCO;0;2006;43990
FIAT;MANUAL;BRANCO;0;2007;43990
FIAT;MANUAL;INDEFINIDA;0;2007;44520
FIAT;MANUAL;BRANCO;0;2008;41390
FIAT;MANUAL;CINZA;0;2006;45890
FIAT;MANUAL;PRETO;0;2008;40990
FIAT;MANUAL;CINZA;0;2007;41490
FIAT;MANUAL;INDEFINIDA;0;2005;43990
FIAT;MANUAL;BRANCO;0;2008;46970
FIAT;MANUAL;BRANCO;0;2008;47900
FIAT;MANUAL;PRETO;0;2007;58857
FIAT;MANUAL;VERMELHO;1000;2006;42700
FIAT;MANUAL;PRATA;3724;2008;42900
FIAT;MANUAL;PRETO;4000;2007;52900
FIAT;MANUAL;BRANCO;4500;2008;42999
FIAT;MANUAL;BRANCO;478;2006;53900
FIAT;AUTOMATICO;INDEFINIDA;0;2006;49490
FIAT;MANUAL;PRETO;0;2005;58900
FIAT;MANUAL;CINZA;0;2007;56800
FIAT;MANUAL;PRETO;0;2007;57240
FIAT;MANUAL;BRANCO;0;2008;63900
FIAT;MANUAL;CINZA;2000;2008;49990
FIAT;MANUAL;PRETO;9000;2006;50900
FIAT;MANUAL;BRANCO;11500;2007;49800
FIAT;MANUAL;BRANCO;18145;2008;48000
FIAT;MANUAL;BRANCO;0;2005;49990
FIAT;AUTOMATICO;INDEFINIDA;0;2005;47490
FIAT;AUTOMATICO;BRANCO;0;2008;47490
FIAT;AUTOMATICO;VERMELHO;0;2008;59000
FIAT;AUTOMATICO;VERMELHO;4000;2005;48000
FIAT;AUTOMATICO;BRANCO;0;2008;45490
FIAT;MANUAL;BRANCO;0;2007;45990
FIAT;MANUAL;INDEFINIDA;0;2006;46495
FIAT;MANUAL;BRANCO;0;2007;46990
FIAT;MANUAL;BRANCO;0;2008;47900
FIAT;MANUAL;BRANCO;0;2007;51390
FIAT;MANUAL;BRANCO;0;2006;54600
FIAT;MANUAL;BRANCO;0;2005;46490
FIAT;MANUAL;VERMELHO;0;2007;46490
FIAT;MANUAL;INDEFINIDA;0;2006;46495
FIAT;MANUAL;INDEFINIDA;0;2008;46495
FIAT;MANUAL;INDEFINIDA;0;2008;46495
FIAT;MANUAL;INDEFINIDA;0;2005;46495
FIAT;MANUAL;INDEFINIDA;0;2007;46495
FIAT;MANUAL;INDEFINIDA;0;2007;46495
FIAT;MANUAL;INDEFINIDA;0;2006;46495
FIAT;MANUAL;VERMELHO;0;2006;48990
FIAT;MANUAL;AMARELO;0;2006;49990
FIAT;MANUAL;PRETO;0;2006;45490
FIAT;MANUAL;AMARELO;0;2008;46990
FIAT;MANUAL;BRANCO;0;2006;47500
FIAT;MANUAL;BRANCO;0;2007;47990
FIAT;MANUAL;BRANCO;480;2007;52900
FIAT;MANUAL;VERMELHO;1100;2007;49000
FIAT;MANUAL;BRANCO;1520;2008;51990
FIAT;MANUAL;PRETO;0;2008;44571
RENAULT;MANUAL;VERMELHO;0;2008;26490
RENAULT;MANUAL;VERMELHO;0;2007;28490
RENAULT;MANUAL;VERMELHO;0;2007;29790
RENAULT;MANUAL;BRANCO;0;2007;25990
RENAULT;MANUAL;VERMELHO;0;2008;26990
RENAULT;MANUAL;PRATA;0;2008;27120
RENAULT;MANUAL;PRETO;0;2008;27250
RENAULT;MANUAL;CINZA;0;2007;27250
RENAULT;MANUAL;VERMELHO;0;2006;27900
RENAULT;MANUAL;INDEFINIDA;0;2007;26000
RENAULT;MANUAL;BRANCO;0;2007;34000
RENAULT;MANUAL;BRANCO;0;2005;26000
RENAULT;MANUAL;BRANCO;6890;2006;31900
RENAULT;MANUAL;BEGE;19000;2006;24500
RENAULT;MANUAL;BRANCO;21908;2006;25600
RENAULT;MANUAL;PRETO;0;2003;30900
RENAULT;MANUAL;INDEFINIDA;0;2006;31490
RENAULT;MANUAL;BRANCO;0;2006;31980
RENAULT;MANUAL;PRETO;0;2005;33490
RENAULT;MANUAL;VERMELHO;0;2008;33990
RENAULT;MANUAL;PRETO;0;2007;33990
RENAULT;MANUAL;PRATA;0;2008;34990
RENAULT;MANUAL;PRETO;0;2007;30900
RENAULT;MANUAL;VERMELHO;0;2007;32990
RENAULT;MANUAL;VERMELHO;0;2007;34900
RENAULT;MANUAL;PRETO;0;2008;34990
RENAULT;MANUAL;PRATA;0;2007;35900
RENAULT;MANUAL;VERMELHO;0;2007;30920
RENAULT;MANUAL;INDEFINIDA;0;2008;30990
RENAULT;MANUAL;BRANCO;0;2006;32990
RENAULT;MANUAL;VERMELHO;0;2008;33490
RENAULT;MANUAL;PRETO;0;2007;34900
RENAULT;MANUAL;PRATA;0;2007;34990
RENAULT;MANUAL;BRANCO;0;2008;35970
RENAULT;MANUAL;BRANCO;0;2005;34490
RENAULT;MANUAL;BRANCO;0;2008;36800
RENAULT;MANUAL;PRETO;0;2008;34999
RENAULT;MANUAL;BRANCO;0;2007;35500
RENAULT;MANUAL;BRANCO;0;2007;35990
RENAULT;MANUAL;BRANCO;0;2005;38800
RENAULT;MANUAL;VERMELHO;0;2008;33990
RENAULT;MANUAL;INDEFINIDA;0;2008;34990
RENAULT;MANUAL;PRATA;0;2008;36450
RENAULT;MANUAL;BRANCO;0;2007;36450
RENAULT;MANUAL;PRETO;0;2005;36490
RENAULT;MANUAL;PRETO;0;2007;37900
RENAULT;MANUAL;PRATA;0;2008;38890
RENAULT;MANUAL;PRETO;0;2007;38952
RENAULT;MANUAL;PRETO;0;2008;41290
RENAULT;MANUAL;BRANCO;0;2008;36860
RENAULT;MANUAL;PRATA;0;2008;37900
RENAULT;MANUAL;PRATA;0;2007;38900
RENAULT;MANUAL;PRETO;0;2008;39800
RENAULT;MANUAL;PRETO;100;2008;37499
RENAULT;MANUAL;VERMELHO;2700;2008;38900
RENAULT;MANUAL;PRATA;5800;2008;33990
RENAULT;MANUAL;PRATA;6800;2008;33900
RENAULT;MANUAL;PRATA;10000;2007;32800
RENAULT;MANUAL;PRATA;10800;2007;34900
RENAULT;MANUAL;PRETO;11170;2007;33790
RENAULT;MANUAL;VERMELHO;20400;2007;36800
RENAULT;MANUAL;BRANCO;0;2007;41990
RENAULT;MANUAL;BRANCO;0;2007;37900
RENAULT;MANUAL;BRANCO;0;2008;37900
RENAULT;MANUAL;BRANCO;0;2008;37990
RENAULT;MANUAL;BRANCO;0;2006;42921
RENAULT;MANUAL;PRATA;0;2007;38900
RENAULT;MANUAL;BRANCO;0;2007;43490
RENAULT;MANUAL;BRANCO;900;2005;38500
RENAULT;MANUAL;BRANCO;1500;2008;40000
RENAULT;MANUAL;BRANCO;2500;2006;38000
RENAULT;MANUAL;BRANCO;2800;2007;37899
RENAULT;MANUAL;BRANCO;5643;2007;38990
RENAULT;MANUAL;BRANCO;21000;2007;36800
RENAULT;MANUAL;PRATA;0;2008;44500
RENAULT;AUTOMATICO;BRANCO;0;2008;45400
RENAULT;AUTOMATICO;PRETO;0;2008;45900
RENAULT;AUTOMATICO;VERMELHO;0;2008;45900
RENAULT;AUTOMATICO;CINZA;0;2007;46800
RENAULT;AUTOMATICO;PRATA;0;2008;46900
RENAULT;AUTOMATICO;VERDE;0;2006;46900
RENAULT;AUTOMATICO;VINHO;0;2008;47000
RENAULT;AUTOMATICO;PRETO;0;2007;47990
RENAULT;AUTOMATICO;INDEFINIDA;0;2007;46480
RENAULT;AUTOMATICO;BRANCO;0;2008;46890
RENAULT;AUTOMATICO;VERMELHO;0;2007;47000
RENAULT;AUTOMATICO;BRANCO;0;2007;47000
RENAULT;AUTOMATICO;PRATA;0;2006;47990
RENAULT;AUTOMATICO;VERMELHO;0;2006;51900
RENAULT;AUTOMATICO;PRETO;1800;2007;46900
RENAULT;AUTOMATICO;PRATA;3711;2008;49890
RENAULT;AUTOMATICO;PRETO;3846;2008;46490
RENAULT;AUTOMATICO;VERMELHO;4900;2005;43500
RENAULT;AUTOMATICO;BRANCO;8500;2007;44900
RENAULT;AUTOMATICO;BRANCO;12040;2006;45490
RENAULT;AUTOMATICO;PRATA;12200;2007;41990
RENAULT;AUTOMATICO;VERMELHO;0;2008;40790
RENAULT;MANUAL;VERMELHO;0;2007;41990
RENAULT;MANUAL;BRANCO;0;2008;40790
RENAULT;MANUAL;VERMELHO;0;2006;41990
RENAULT;MANUAL;BRANCO;0;2008;41990
RENAULT;MANUAL;PRETO;0;2006;42500
RENAULT;MANUAL;BRANCO;0;2007;42500
RENAULT;MANUAL;BRANCO;0;2006;42880
RENAULT;MANUAL;PRATA;0;2005;42900
RENAULT;MANUAL;PRETO;0;2006;42990
RENAULT;MANUAL;PRETO;0;2007;42990
RENAULT;MANUAL;BRANCO;0;2006;43900
RENAULT;MANUAL;PRETO;0;2006;44990
RENAULT;MANUAL;AZUL;0;2005;44990
